date_time,IEF,QQQ,SHY,SPY,TLT
2002-07-26,48.72388,19.65282,59.44279,59.17824,43.08364
2002-07-29,48.15301,20.65844,59.2454,61.98869,42.50404
2002-07-30,48.12358,21.07455,59.22347,62.79661,42.5667
2002-07-31,48.56497,20.67578,59.40624,62.97614,43.09409
2002-08-01,48.76507,19.70484,59.52321,61.30507,43.3395
2002-08-02,49.14173,19.28872,59.64018,59.93092,43.78334
2002-08-05,49.38891,18.58652,59.73522,57.84552,43.97654
2002-08-06,48.98871,19.50545,59.589,59.79281,43.60058
2002-08-07,49.14173,19.76552,59.67673,60.83551,43.70501
2002-08-08,48.97105,20.43304,59.589,62.80351,43.70501
2002-08-09,49.33594,20.22498,59.60363,63.0383,44.32117
2002-08-12,49.43599,20.28567,59.59631,62.57564,44.59269
2002-08-13,49.8303,19.59214,59.69867,61.43627,45.14096
2002-08-14,49.68317,20.84049,59.56707,63.68048,45.31328
2002-08-15,49.39479,21.26527,59.5159,64.56436,44.91643
2002-08-16,49.0711,21.41265,59.47934,64.37101,44.41516
2002-08-19,49.11819,21.93279,59.48666,65.87637,44.55092
2002-08-20,49.57135,21.83743,59.62556,65.17893,45.04697
2002-08-21,49.44776,22.3229,59.57438,65.32394,44.80678
2002-08-22,49.18292,22.67833,59.50859,66.89835,44.41516
2002-08-23,49.40656,21.80276,59.58169,65.32394,44.85378
2002-08-26,49.4301,21.88945,59.57438,65.77969,44.89555
2002-08-27,49.28297,21.12657,59.53052,65.02011,44.61358
2002-08-28,49.46542,20.35502,59.57438,63.59762,44.83811
2002-08-29,49.69494,20.62376,59.64018,63.62524,45.1984
2002-08-30,49.7891,20.36369,59.66211,63.37665,45.46992
2002-09-03,50.33235,19.62681,59.80307,60.9598,46.16875
2002-09-04,50.31463,19.70484,59.7811,61.82987,46.15826
2002-09-05,50.51542,19.21937,59.84701,61.30507,46.40998
2002-09-06,50.12566,19.80887,59.72984,62.18204,45.8646
2002-09-09,50.05479,20.00826,59.6493,62.60326,45.79642
2002-09-10,50.23195,20.50239,59.68591,63.32141,46.01667
2002-09-11,50.04889,20.32901,59.6493,62.92781,45.77545
2002-09-12,50.30873,19.77419,59.69323,61.76772,46.13205
2002-09-13,50.54494,19.93023,59.73717,61.91964,46.55681
2002-09-16,50.56266,19.64415,59.7152,62.07155,46.63548
2002-09-17,50.72802,19.22804,59.75914,60.64907,46.72462
2002-09-18,50.78707,19.01131,59.75181,60.0414,46.73512
2002-09-19,51.041,18.70789,59.87629,58.48771,47.04976
2002-09-20,51.02329,18.78591,59.88362,58.50721,46.82951
2002-09-23,51.31266,18.22242,59.89827,58.02861,47.24903
2002-09-24,51.49572,18.23109,59.92755,57.09221,47.55318
2002-09-25,51.10596,18.9593,59.86897,58.50721,46.97634
2002-09-26,51.07053,18.72523,59.89094,59.46441,46.86621
2002-09-27,51.40715,18.47383,60.01542,57.39741,47.21757
2002-09-30,51.70832,17.96235,60.10329,56.73153,47.40635
2002-10-01,51.25694,19.05466,60.02982,59.45747,46.81821
2002-10-02,51.42871,18.42181,60.08115,57.67486,47.08667
2002-10-03,51.39909,17.97969,60.08848,57.09221,46.97086
2002-10-04,51.4524,17.64159,60.03715,56.04484,47.11826
2002-10-07,51.65377,17.47688,60.11048,54.88649,47.19722
2002-10-08,51.55901,17.51156,60.05182,55.74658,47.21301
2002-10-09,51.81962,17.39019,60.17648,54.17205,47.45515
2002-10-10,51.52347,18.27444,60.11782,55.92692,47.08141
2002-10-11,51.15625,19.26271,60.02248,58.37542,46.52342
2002-10-14,51.11479,19.48811,60.03715,58.70142,46.45499
2002-10-15,50.25597,20.42437,59.80981,61.52447,45.35481
2002-10-16,50.25597,19.74818,59.83181,60.03318,45.37586
2002-10-17,49.98944,20.4157,59.78048,61.22621,44.82314
2002-10-18,50.13751,20.6411,59.83181,61.48285,44.93895
2002-10-21,49.75252,21.05721,59.69982,62.5441,44.50204
2002-10-22,49.72883,20.92718,59.69249,62.09324,44.3757
2002-10-23,49.83544,21.32596,59.73648,62.56491,44.39149
2002-10-24,50.07236,20.78847,59.83915,61.28864,44.78103
2002-10-25,50.29151,21.41265,59.94181,62.56491,44.94421
2002-10-28,50.35073,21.2306,60.02248,62.15567,44.88105
2002-10-29,50.8068,20.73646,60.15448,61.4343,45.46535
2002-10-30,50.80087,21.29128,60.14714,62.03082,45.44956
2002-10-31,51.06149,21.28261,60.24981,61.39962,45.65486
2002-11-01,50.75517,21.88945,60.18583,62.61346,45.46386
2002-11-04,50.5947,22.45294,60.12707,63.20998,45.26293
2002-11-05,50.45801,22.62632,60.11972,63.70939,45.08843
2002-11-06,50.62442,22.94707,60.14176,64.53481,45.26822
2002-11-07,51.11771,22.14085,60.17114,62.95334,46.38922
2002-11-08,51.24252,21.7334,60.14911,62.18341,46.76464
2002-11-11,51.37327,21.07455,60.20787,61.21928,47.01845
2002-11-12,51.2128,21.61204,60.22256,61.70481,46.74878
2002-11-13,51.27223,21.87211,60.2299,61.76724,46.84925
2002-11-14,50.63037,22.62632,60.083,62.93253,45.8763
2002-11-15,50.66602,22.92107,60.11238,63.39726,46.06137
2002-11-18,50.71357,22.58297,60.11238,62.75912,46.2676
2002-11-19,50.75517,22.23621,60.09769,62.67589,46.4368
2002-11-20,50.47584,23.18114,60.04628,64.07008,45.98206
2002-11-21,50.18462,24.03938,59.96548,65.26311,45.53789
2002-11-22,50.12519,24.03071,59.94344,64.79838,45.49559
2002-11-25,50.04793,24.26478,59.98017,64.84,45.41098
2002-11-26,50.49961,23.44988,60.09034,63.60534,45.98206
2002-11-27,49.92312,24.19543,59.98751,65.3949,44.94566
2002-11-29,49.99444,24.03071,60.0169,65.18681,45.23649
2002-12-02,49.97674,24.27345,60.03933,65.29085,45.27872
2002-12-03,49.97076,23.55391,60.0614,64.41689,45.34246
2002-12-04,50.14418,23.03377,60.09818,64.12556,45.57619
2002-12-05,50.28173,22.71301,60.14967,63.41807,45.69305
2002-12-06,50.48505,22.94707,60.20852,63.83424,45.77273
2002-12-09,50.67642,21.86344,60.22323,62.07937,46.0277
2002-12-10,50.63456,22.19287,60.21587,62.91172,46.14987
2002-12-11,50.80201,22.29689,60.26736,62.96721,46.45796
2002-12-12,50.84387,22.41826,60.28943,62.96027,46.41547
2002-12-13,50.65848,21.7074,60.2453,61.96839,45.96395
2002-12-16,50.44918,22.40959,60.21587,63.57066,45.61868
2002-12-17,50.56878,22.47894,60.27472,63.01576,45.61868
2002-12-18,50.87975,22.00214,60.37035,62.28746,45.97458
2002-12-19,51.14288,21.72473,60.43655,61.84354,46.3836
2002-12-20,51.14288,21.95013,60.40713,62.72584,46.41547
2002-12-23,51.11298,22.25355,60.41448,62.74675,46.42609
2002-12-24,51.30435,21.97614,60.48069,62.28671,46.68637
2002-12-26,51.38209,21.91545,60.52482,62.30762,46.77668
2002-12-27,51.68708,21.51668,60.59838,60.90659,47.29193
2002-12-30,51.78276,21.35196,60.60574,61.41542,47.40348
2002-12-31,51.76858,21.12657,60.64928,61.49907,47.28406
2003-01-02,50.95134,22.01948,60.42087,63.47863,46.06152
2003-01-03,51.03547,22.26222,60.42824,63.6738,46.16829
2003-01-06,50.90928,22.81704,60.39139,64.79602,46.04551
2003-01-07,51.07152,23.10312,60.4356,64.6357,46.211
2003-01-08,51.19171,22.45294,60.48718,63.70168,46.44056
2003-01-09,50.57277,23.14647,60.37666,64.69147,45.54902
2003-01-10,50.62685,23.49323,60.45771,64.86572,45.66646
2003-01-13,50.71699,23.35452,60.44297,64.84481,45.7412
2003-01-14,50.83717,23.47589,60.46508,65.05392,45.90136
2003-01-15,50.95134,23.18114,60.48718,64.40569,46.12558
2003-01-16,50.93332,22.92107,60.52402,64.14081,46.18964
2003-01-17,51.14363,21.94146,60.50929,63.19285,46.4192
2003-01-21,51.3179,21.69873,60.58297,62.21003,46.68613
2003-01-22,51.52822,21.61204,60.62718,61.45724,46.9157
2003-01-23,51.42005,22.11484,60.59034,61.83364,46.68613
2003-01-24,51.52221,21.51668,60.58297,60.20955,46.96375
2003-01-27,51.36597,21.26527,60.58297,59.38705,46.79291
2003-01-28,51.37198,21.482,60.59771,59.82619,46.79291
2003-01-29,51.14964,21.80276,60.54613,60.27926,46.53666
2003-01-30,51.34794,21.23927,60.61981,58.85035,46.88367
2003-01-31,51.37198,21.18725,60.60508,59.9865,47.01179
2003-02-03,51.29222,21.2306,60.56943,60.105,47.08015
2003-02-04,51.46102,20.97052,60.63585,59.51252,47.28909
2003-02-05,51.26207,20.87516,60.61371,59.1431,46.88193
2003-02-06,51.46102,20.98786,60.64323,58.86428,47.2623
2003-02-07,51.48514,20.6411,60.69488,58.14634,47.36945
2003-02-10,51.38868,20.82315,60.6506,58.55759,47.0373
2003-02-11,51.43691,20.93585,60.67274,58.15331,47.02658
2003-02-12,51.65997,20.64977,60.7244,57.22626,47.19265
2003-02-13,51.84686,20.7538,60.77605,57.40052,47.44981
2003-02-14,51.666,21.2306,60.7244,58.65518,47.04265
2003-02-18,51.666,21.88945,60.70226,59.68678,47.10158
2003-02-19,51.85891,21.74207,60.73178,59.37312,47.42302
2003-02-20,52.03978,21.65538,60.76867,58.78064,47.58374
2003-02-21,51.84686,21.8201,60.71702,59.37312,47.30516
2003-02-24,52.05183,21.44732,60.74654,58.41122,47.53017
2003-02-25,52.12418,21.47333,60.78343,58.87823,47.74982
2003-02-26,52.28093,20.99653,60.81295,58.02087,48.08197
2003-02-27,52.32916,21.47333,60.81295,58.78761,48.16233
2003-02-28,52.50399,21.81142,60.84246,59.17795,48.4677
2003-03-03,52.61287,21.3693,60.86271,58.61335,48.52685
2003-03-04,52.71564,21.23927,60.85532,57.67933,48.55912
2003-03-05,52.81236,21.28261,60.90705,58.16725,48.72044
2003-03-06,52.70355,21.2306,60.92921,57.67933,48.53223
2003-03-07,52.87886,21.27394,60.98832,58.07664,48.69893
2003-03-10,53.05418,20.81448,61.04744,56.68258,48.95168
2003-03-11,53.04209,20.63243,60.99572,56.12495,48.86564
2003-03-12,52.92118,21.0052,60.95138,56.50135,49.04309
2003-03-13,52.32873,22.2102,60.76665,58.45304,48.13967
2003-03-14,52.50405,22.29689,60.82577,58.64123,48.37628
2003-03-17,52.09296,23.05977,60.75188,60.48837,47.79551
2003-03-18,51.80883,23.34585,60.70016,60.84385,47.3438
2003-03-19,51.56097,23.14647,60.68538,61.31086,46.99426
2003-03-20,51.59724,23.23315,60.75927,61.4433,46.91897
2003-03-21,51.12571,23.55391,60.6041,62.75508,46.27367
2003-03-24,51.62143,22.57431,60.7371,60.66955,47.00501
2003-03-25,51.62747,22.89506,60.7371,61.25042,46.95123
2003-03-26,51.74838,23.0251,60.81099,60.94249,47.04803
2003-03-27,51.8451,22.86039,60.82577,60.99148,47.0803
2003-03-28,51.92974,22.60898,60.90705,60.68354,47.18785
2003-03-31,52.30455,21.88945,60.95138,59.30485,47.80626
2003-04-01,52.23708,22.06283,60.93843,60.21465,47.67011
2003-04-02,51.86724,22.85172,60.87184,61.67033,47.17327
2003-04-03,51.95818,22.95574,60.90884,61.37639,47.14627
2003-04-04,51.86724,22.58297,60.89404,61.74031,47.01126
2003-04-07,51.74598,22.61765,60.85704,61.62134,46.90324
2003-04-08,51.93999,22.59164,60.91624,61.71932,47.28128
2003-04-09,52.11581,22.0715,60.95323,60.90749,47.42169
2003-04-10,51.97637,22.34024,60.87184,61.24342,47.20028
2003-04-11,51.84299,22.11484,60.84225,60.99148,47.12467
2003-04-14,51.69748,22.56564,60.79045,62.2512,46.99505
2003-04-15,51.87937,22.78236,60.83485,62.83207,47.24888
2003-04-16,51.99456,22.73035,60.84225,61.76131,47.44329
2003-04-17,51.92787,23.25049,60.79045,62.6781,47.5189
2003-04-21,51.83086,23.33718,60.82745,62.74109,47.41629
2003-04-22,51.84299,23.77931,60.82005,63.92382,47.38929
2003-04-23,51.81874,23.95269,60.86444,64.5117,47.4865
2003-04-24,52.12188,23.82265,60.92363,63.93782,47.91314
2003-04-25,52.20676,23.36319,60.98283,63.147,48.02115
2003-04-28,52.15219,23.82265,60.96803,64.23876,47.94554
2003-04-29,52.06125,24.03938,60.92363,64.23876,47.86453
2003-04-30,52.37651,23.79665,61.04942,64.32274,48.30737
2003-05-01,52.42022,24.00471,61.04964,64.31574,48.33072
2003-05-02,52.13414,24.51618,60.98295,65.23254,47.95068
2003-05-05,52.29848,24.49017,61.02741,65.10657,48.20585
2003-05-06,52.62109,24.80226,61.11634,65.72243,48.44474
2003-05-07,52.9863,24.52485,61.13116,65.35851,49.00937
2003-05-08,53.04108,24.07406,61.10152,64.70065,49.12881
2003-05-09,53.1263,24.62888,61.0867,65.59646,49.17768
2003-05-12,53.35151,25.00165,61.13116,66.40128,49.48714
2003-05-13,53.40021,24.84561,61.11634,66.2823,49.59573
2003-05-14,53.69238,24.79359,61.15339,66.14233,50.35581
2003-05-15,53.6376,25.071,61.13116,66.56224,50.51326
2003-05-16,53.92368,24.88028,61.19786,66.39428,50.88245
2003-05-19,53.91151,24.00471,61.21268,64.84062,50.70871
2003-05-20,54.27063,24.07406,61.2942,64.70765,51.45794
2003-05-21,54.1002,24.00471,61.21268,64.84062,51.45251
2003-05-22,54.35585,24.35147,61.23491,65.48448,51.90857
2003-05-23,54.29498,24.36014,61.25715,65.48448,52.03886
2003-05-27,54.09412,25.22705,61.23491,66.7652,51.09961
2003-05-28,54.10629,25.30507,61.27197,66.95415,51.01274
2003-05-29,54.39237,25.4091,61.2942,66.77919,51.45794
2003-05-30,54.36193,25.82521,61.27197,67.84995,51.36021
2003-06-02,54.15075,25.64316,61.24006,68.12989,50.98293
2003-06-03,54.51086,25.8859,61.35878,68.40984,51.39184
2003-06-04,54.66955,26.37136,61.41073,69.39661,51.5445
2003-06-05,54.47424,26.37136,61.37362,69.73954,51.14104
2003-06-06,54.4132,26.11996,61.35878,69.4666,51.32641
2003-06-09,54.71228,25.7732,61.44041,68.75976,51.6699
2003-06-10,55.01746,26.16331,61.50719,69.4596,52.28599
2003-06-11,54.90149,26.45806,61.46267,70.19444,52.22056
2003-06-12,55.11511,26.57075,61.49977,70.41139,52.62947
2003-06-13,55.31653,25.97259,61.55171,69.67655,52.98386
2003-06-16,55.02966,26.77014,61.47751,71.14622,52.48227
2003-06-17,54.73059,26.66611,61.38847,71.14622,52.0679
2003-06-18,54.40099,26.80482,61.39588,71.08324,51.40274
2003-06-19,54.48034,26.37136,61.45525,69.99848,51.3046
2003-06-20,54.39489,26.33669,61.44041,69.84396,51.11378
2003-06-23,54.60241,25.92924,61.49977,69.12753,51.4191
2003-06-24,54.85876,25.72985,61.54429,69.19777,51.89343
2003-06-25,54.44372,25.59115,61.41814,68.50243,51.06471
2003-06-26,53.90661,26.19798,61.30684,69.39444,50.37774
2003-06-27,53.85778,25.85989,61.32168,68.59373,50.19782
2003-06-30,53.98595,25.96392,61.37362,68.57266,50.43226
2003-07-01,53.86985,26.31068,61.37511,69.2048,50.18209
2003-07-02,53.92494,26.84817,61.40483,70.07574,50.30797
2003-07-03,53.58221,26.51007,61.33796,69.35229,49.58553
2003-07-07,53.29456,27.64572,61.3231,70.72894,49.26809
2003-07-08,53.31292,27.98381,61.30082,71.04501,49.31188
2003-07-09,53.41084,27.91446,61.31567,70.64466,49.4706
2003-07-10,53.53325,27.39432,61.36768,69.74563,49.45418
2003-07-11,53.72297,27.60238,61.38997,70.40585,49.68952
2003-07-14,53.41084,27.9318,61.33796,70.75002,49.12032
2003-07-15,52.68254,27.96648,61.26367,70.5955,47.97099
2003-07-16,52.7009,27.87979,61.2711,70.18109,48.24464
2003-07-17,52.59074,27.03022,61.23395,69.18372,48.09687
2003-07-18,52.45609,27.11691,61.22652,69.89313,47.99835
2003-07-21,51.77063,26.77014,61.12251,69.02921,46.98037
2003-07-22,51.95424,27.16892,61.18194,69.65431,47.21024
2003-07-23,52.11336,27.39432,61.21166,69.70348,47.36896
2003-07-24,51.9114,27.03022,61.20423,69.1767,46.95301
2003-07-25,51.84407,27.5677,61.23395,70.39883,46.82713
2003-07-28,51.46462,27.64572,61.15223,70.13895,46.19773
2003-07-29,50.96276,27.43766,61.10022,69.81586,45.56834
2003-07-30,51.37282,27.23827,61.12994,69.64729,46.0828
2003-07-31,51.03009,27.5677,61.06307,69.80884,45.39867
2003-08-01,50.95207,27.27295,60.99761,69.19075,45.36458
2003-08-04,51.32653,27.26428,61.09431,69.19075,45.75494
2003-08-05,50.98277,26.18931,60.98273,67.72279,45.10067
2003-08-06,51.50456,26.17198,61.04224,68.11612,45.99136
2003-08-07,51.68872,26.276,61.10919,68.83254,46.18379
2003-08-08,51.68259,26.06795,61.12407,69.02921,45.99686
2003-08-11,51.46772,26.35403,61.04224,69.28909,45.76594
2003-08-12,51.37565,26.75281,61.14638,69.92122,45.55151
2003-08-13,50.80474,26.76147,61.02737,69.56301,44.67183
2003-08-14,50.9091,26.78748,61.01249,69.75265,45.11167
2003-08-15,50.89068,27.02155,61.05712,69.97038,45.08418
2003-08-18,51.04415,27.71507,61.04968,70.57442,45.29311
2003-08-19,51.44931,28.06184,61.12407,70.84132,45.99136
2003-08-20,51.20376,27.99249,61.07944,70.55335,45.74395
2003-08-21,51.01345,28.2959,60.99017,70.77811,45.63399
2003-08-22,51.05029,28.12252,60.9753,70.07574,45.83742
2003-08-25,50.82929,28.1832,60.94554,70.18812,45.48004
2003-08-26,51.01345,28.20921,61.01249,70.31454,45.83742
2003-08-27,50.89068,28.43461,60.95298,70.33562,45.62849
2003-08-28,51.24673,28.68601,61.04224,70.77109,46.10132
2003-08-29,51.10554,28.94608,61.03481,71.2487,45.99136
2003-09-02,50.59789,29.3622,60.95541,72.20393,45.3187
2003-09-03,50.72724,29.34486,61.0001,72.59726,45.3905
2003-09-04,51.05367,29.6136,61.08203,72.63238,45.64454
2003-09-05,51.70039,29.42288,61.29058,72.225,46.42875
2003-09-08,51.46018,29.90835,61.21609,72.82201,45.94828
2003-09-09,51.70655,29.55292,61.32037,72.34441,46.27964
2003-09-10,52.05762,28.84206,61.3576,71.61394,46.74907
2003-09-11,51.87285,29.16281,61.31292,71.82465,46.44532
2003-09-12,52.08226,29.31886,61.36506,71.9581,46.76563
2003-09-15,52.17465,29.03278,61.42464,71.70524,46.69384
2003-09-16,52.13153,29.82166,61.43209,72.75178,46.62204
2003-09-17,52.42102,29.70029,61.42464,72.61131,47.20192
2003-09-18,52.41486,30.15109,61.36506,73.4682,47.23505
2003-09-19,52.41486,29.97771,61.36506,73.09458,47.29028
2003-09-22,52.18697,29.40554,61.3874,72.30491,46.91474
2003-09-23,52.31015,29.92569,61.4023,72.57989,47.23505
2003-09-24,52.575,28.79871,61.43954,71.2896,47.64373
2003-09-25,52.64891,28.42594,61.44699,70.7044,47.8812
2003-09-26,53.04926,28.24389,61.52147,70.47173,48.31197
2003-09-29,52.82137,28.72936,61.49167,71.1627,47.92538
2003-09-30,53.33258,28.10518,61.61829,70.47173,48.72065
2003-10-01,53.28568,28.73803,61.62769,71.97353,48.53586
2003-10-02,53.09414,28.83339,61.62769,72.2344,48.31404
2003-10-03,52.35887,29.63961,61.4711,72.89716,47.29918
2003-10-06,52.51334,29.85634,61.51584,73.22855,47.50437
2003-10-07,52.21058,30.03839,61.45618,73.51057,46.95534
2003-10-08,52.30326,29.84767,61.45618,73.32726,46.94425
2003-10-09,52.13643,30.07306,61.44873,73.52467,46.61151
2003-10-10,52.2909,30.35048,61.48601,73.72915,46.8888
2003-10-13,52.21058,30.54987,61.49347,73.96182,46.70579
2003-10-14,52.0005,30.62789,61.43382,74.22269,46.38414
2003-10-15,51.81514,30.49785,61.35925,74.02528,46.15676
2003-10-16,51.53091,30.74059,61.21758,74.32141,45.97375
2003-10-17,51.80896,30.00371,61.29214,73.51057,46.32868
2003-10-20,51.84603,30.37648,61.2996,74.06053,46.48396
2003-10-21,51.93871,30.55853,61.31452,73.93362,46.65587
2003-10-22,52.31562,29.96904,61.38162,73.00292,47.11062
2003-10-23,52.14879,29.62227,61.36671,72.86896,46.76679
2003-10-24,52.51334,29.64828,61.44128,73.03113,47.28808
2003-10-27,52.37123,29.65695,61.37416,73.06638,47.19381
2003-10-28,52.61838,30.65389,61.47855,74.06053,47.44336
2003-10-29,52.27855,30.61922,61.41145,74.15924,47.01635
2003-10-30,52.087,30.6799,61.35925,74.31435,46.80561
2003-10-31,52.27236,30.49785,61.36671,74.24385,47.24372
2003-11-03,52.07349,31.00066,61.32975,74.73035,47.01981
2003-11-04,52.25947,30.7926,61.37455,74.56818,47.28709
2003-11-05,52.07349,31.07001,61.31482,74.62458,46.96413
2003-11-06,51.80692,31.1567,61.24762,75.01942,46.52422
2003-11-07,51.72013,30.88796,61.19535,74.46242,46.49638
2003-11-10,51.70154,30.50652,61.21029,74.15924,46.4574
2003-11-11,51.78213,30.39382,61.21029,74.13809,46.46297
2003-11-12,51.94951,31.044,61.24762,74.97007,46.80264
2003-11-13,52.40205,31.00933,61.38202,74.99122,47.52654
2003-11-14,52.68721,30.37648,61.45668,74.35666,47.84394
2003-11-17,52.74921,30.0644,61.49401,73.98297,47.91633
2003-11-18,52.96618,29.37087,61.50148,73.21445,48.21146
2003-11-19,52.60662,29.65695,61.38948,73.83491,47.67689
2003-11-20,52.93518,29.37087,61.50895,73.17214,48.13906
2003-11-21,52.91039,29.67429,61.48655,73.47532,48.16691
2003-11-24,52.63142,30.49785,61.40442,74.44832,47.77155
2003-11-25,52.7616,30.49785,61.47161,74.73035,48.03327
2003-11-26,52.63142,30.63656,61.40442,74.99828,47.83837
2003-11-28,52.28426,30.67123,61.32975,75.05467,47.40403
2003-12-01,52.30491,31.12203,61.42723,75.86551,47.1399
2003-12-02,52.45507,30.94864,61.49472,75.67514,47.34136
2003-12-03,52.31743,30.55853,61.44223,75.55528,47.1511
2003-12-04,52.43005,30.88796,61.50221,75.86551,47.25742
2003-12-05,53.06821,30.37648,61.69717,75.33671,48.01287
2003-12-08,52.868,30.54987,61.62969,75.84435,47.67711
2003-12-09,52.60523,29.84767,61.5922,75.25915,47.34136
2003-12-10,52.73661,29.96037,61.66718,75.2521,47.4197
2003-12-11,53.0557,30.60188,61.79466,76.09818,47.76105
2003-12-12,53.0557,30.54987,61.77966,76.24625,47.85059
2003-12-15,53.03067,30.15109,61.76466,75.86551,47.82261
2003-12-16,53.66891,30.21177,62.05453,76.26035,47.97929
2003-12-17,53.80794,30.26379,62.06206,76.50007,48.30385
2003-12-18,53.99119,30.82728,62.07711,77.36026,48.74033
2003-12-19,53.99751,30.74059,62.09217,77.14462,48.72355
2003-12-22,53.85217,30.83595,62.05453,77.68301,48.58924
2003-12-23,53.48566,31.07001,61.95665,77.73259,48.04084
2003-12-24,53.82057,31.09915,62.0997,77.65467,48.49412
2003-12-26,53.99119,31.09048,62.15241,77.71133,48.67318
2003-12-29,53.66259,31.60215,62.06959,78.74561,48.2367
2003-12-30,53.60572,31.70622,62.0997,78.75977,48.04084
2003-12-31,53.7,31.61949,62.1797,78.8306,48.04068
2004-01-02,53.26888,31.53277,62.0289,78.79519,47.47285
2004-01-05,53.22449,32.16585,62.03645,79.65235,47.34916
2004-01-06,53.62392,32.38266,62.11184,79.73028,47.87202
2004-01-07,53.74437,32.67752,62.15709,79.99947,48.06316
2004-01-08,53.74437,32.93769,62.16462,80.31824,48.0463
2004-01-09,54.37838,32.72088,62.31542,79.61693,48.88399
2004-01-12,54.37838,33.24123,62.35311,80.2049,48.84464
2004-01-13,54.67002,32.91168,62.42851,79.73736,49.17634
2004-01-14,54.7778,33.02442,62.36819,80.40325,49.41809
2004-01-15,54.8095,33.11114,62.36065,80.6016,49.60362
2004-01-16,54.58126,33.44936,62.31542,80.92039,49.25505
2004-01-20,54.48616,33.42335,62.34558,80.89913,49.2438
2004-01-21,54.64466,33.28459,62.38327,81.53669,49.36187
2004-01-22,54.87924,33.08512,62.42851,81.32417,49.72168
2004-01-23,54.46714,32.96371,62.33804,81.06207,49.12574
2004-01-26,54.2389,33.46671,62.2928,82.08216,48.82777
2004-01-27,54.45446,32.72956,62.36819,81.23917,49.13136
2004-01-28,54.06137,32.17452,62.20986,80.31116,48.69846
2004-01-29,53.99798,32.29594,62.22494,80.38908,48.59727
2004-01-30,54.24524,32.14851,62.2551,80.38908,48.93459
2004-02-02,54.19144,32.06179,62.27707,80.7362,48.8319
2004-02-03,54.40129,32.0271,62.33747,80.6016,49.0803
2004-02-04,54.31227,31.50675,62.29972,79.94279,48.98433
2004-02-05,54.10878,31.62817,62.25442,80.17657,48.79239
2004-02-06,54.43945,32.20054,62.35258,81.07623,49.32869
2004-02-09,54.56662,32.19187,62.37523,81.09749,49.47547
2004-02-10,54.41401,32.2439,62.29217,81.35959,49.19885
2004-02-11,54.70016,32.5908,62.39033,82.22384,49.5658
2004-02-12,54.66837,32.30461,62.41298,81.92631,49.35692
2004-02-13,54.80827,32.03577,62.50359,81.55794,49.5658
2004-02-17,54.80827,32.46938,62.45073,82.29468,49.53192
2004-02-18,54.79555,32.56478,62.45829,81.9334,49.59967
2004-02-19,54.83371,32.07046,62.48849,81.62878,49.65047
2004-02-20,54.6493,31.96639,62.42053,81.38084,49.30611
2004-02-23,54.82735,31.61082,62.48093,81.17541,49.61095
2004-02-24,54.92273,31.53277,62.48849,81.03373,49.70128
2004-02-25,54.98632,31.72356,62.53379,81.37376,49.78032
2004-02-26,54.90365,31.80161,62.51114,81.42335,49.62225
2004-02-27,55.11986,31.71489,62.55644,81.48002,50.05129
2004-03-01,55.17796,32.13116,62.53618,82.2876,50.03173
2004-03-02,54.85908,31.75825,62.47569,81.80589,49.71432
2004-03-03,54.80806,31.5848,62.43032,81.95465,49.62364
2004-03-04,54.98026,31.87966,62.48325,82.16716,49.84469
2004-03-05,55.66264,31.76692,62.61935,82.44344,50.80825
2004-03-08,55.97514,31.0211,62.71764,81.43752,51.10866
2004-03-09,56.1856,30.9257,62.75544,81.11165,51.44874
2004-03-10,56.17922,30.5181,62.71764,79.75153,51.41473
2004-03-11,56.1856,30.24058,62.77057,78.71726,51.48842
2004-03-12,56.01341,30.79561,62.7252,79.75153,51.17101
2004-03-15,56.04529,30.25793,62.69495,78.77393,51.25603
2004-03-16,56.31952,30.30996,62.74033,79.19189,51.68113
2004-03-17,56.28126,30.78694,62.74033,80.07739,51.59611
2004-03-18,56.10269,30.64819,62.71764,80.09864,51.32405
2004-03-19,56.02616,30.13652,62.74033,78.95042,51.25603
2004-03-22,56.23662,29.75493,62.77813,77.94808,51.56778
2004-03-23,56.31952,29.5121,62.79325,77.81301,51.65846
2004-03-24,56.28126,29.85033,62.80837,77.877,51.63012
2004-03-25,56.20473,30.64819,62.80081,78.90777,51.43174
2004-03-26,55.84759,30.54412,62.74033,78.92909,50.88761
2004-03-29,55.61163,31.03844,62.69495,80.03807,50.54753
2004-03-30,55.63076,31.14251,62.6874,80.3082,50.51352
2004-03-31,55.83484,31.08181,62.73276,80.40062,50.75724
2004-04-01,55.69764,31.35932,62.65697,80.88402,50.59109
2004-04-02,54.66786,32.17452,62.43739,81.49538,49.33926
2004-04-05,54.39922,32.47806,62.37681,81.94323,48.95233
2004-04-06,54.5911,32.07046,62.45253,81.68021,49.21977
2004-04-07,54.5975,32.03577,62.46767,81.48827,49.10597
2004-04-08,54.49516,32.03577,62.46767,81.30344,48.96371
2004-04-12,54.32247,32.23523,62.4071,81.62334,48.78732
2004-04-13,53.90032,31.76692,62.32381,80.47881,48.25813
2004-04-14,53.86194,31.92303,62.2178,80.60677,48.2183
2004-04-15,53.78519,31.35065,62.25566,80.30109,47.9338
2004-04-16,53.98347,31.29861,62.33895,80.91956,48.11588
2004-04-19,53.84275,31.6802,62.26324,80.91956,48.01345
2004-04-20,53.45259,30.94305,62.11937,79.56178,47.57532
