date_time,AGG,BND,EEM,EWJ,GLD,GSG,HYG,IEF,IEI,IJS,IWM,LQD,QQQ,SHV,SHY,SPY,TLT,UST,VEA,VGK,VNQ,VTI,VWO
2000-01-03,,,,47.17861,,,,,,,,,82.13961,,,97.50794,,,,,,,
2000-01-04,,,,45.89642,,,,,,,,,76.5047,,,93.69317,,,,,,,
2000-01-05,,,,44.61423,,,,,,,,,74.55415,,,93.86078,,,,,,,
2000-01-06,,,,42.807520000000004,,,,,,,,,69.43506,,,92.3523,,,,,,,
2000-01-07,,,,43.710879999999996,,,,,,,,,78.02179,,,97.71576999999999,,,,,,,
2000-01-10,,,,44.43939,,,,,,,,,80.18906,,,98.05099,,,,,,,
2000-01-11,,,,44.08971,,,,,,,,,76.28797,,,96.87773,,,,,,,
2000-01-12,,,,43.710879999999996,,,,,,,,,74.6105,,,95.9123,,,,,,,
2000-01-13,,,,44.43939,,,,,,,,,79.10543,,,97.21294,,,,,,,
2000-01-14,,,,44.818220000000004,,,,,,,,,80.94761,,,98.53371,,,,,,,
2000-01-18,,,,44.43939,,,,,,,,,81.38107,,,97.756,,,,,,,
2000-01-19,,,,44.08971,,,,,,,,,83.22324,,,98.55382,,,,,,,
2000-01-20,,,,43.710879999999996,,,,,,,,,82.41269,,,97.04534,,,,,,,
2000-01-21,,,,43.53603,,,,,,,,,83.43997,,,96.93806,,,,,,,
2000-01-24,,,,43.36119,,,,,,,,,79.43052,,,94.08872,,,,,,,
2000-01-25,,,,43.88572,,,,,,,,,80.62252,,,95.16141999999999,,,,,,,
2000-01-26,,,,44.43939,,,,,,,,,77.37161,,,94.40382,,,,,,,
2000-01-27,,,,44.08971,,,,,,,,,78.5116,,,94.02838,,,,,,,
2000-01-28,,,,43.710879999999996,,,,,,,,,74.55415,,,91.09859,,,,,,,
2000-01-31,,,,44.818220000000004,,,,,,,,,77.75305,,,93.56578,,,,,,,
2000-02-01,,,,44.818220000000004,,,,,,,,,79.83797,,,94.49099,,,,,,,
2000-02-02,,,,45.16791,,,,,,,,,80.51415,,,94.57143,,,,,,,
2000-02-03,,,,45.89642,,,,,,,,,83.6567,,,95.99947,,,,,,,
2000-02-04,,,,46.62494,,,,,,,,,84.22453,,,95.5972,,,,,,,
2000-02-07,,,,45.89642,,,,,,,,,85.39052,,,95.45640999999999,,,,,,,
2000-02-08,,,,45.16791,,,,,,,,,88.96651,,,96.75034000000001,,,,,,,
2000-02-09,,,,45.16791,,,,,,,,,85.82396999999999,,,94.71893,,,,,,,
2000-02-10,,,,45.16791,,,,,,,,,88.64143,,,94.90665,,,,,,,
2000-02-11,,,,44.818220000000004,,,,,,,,,86.58251,,,92.98250999999999,,,,,,,
2000-02-14,,,,45.54673,,,,,,,,,86.47415,,,93.52556,,,,,,,
2000-02-15,,,,44.08971,,,,,,,,,87.09833,,,94.59155,,,,,,,
2000-02-16,,,,43.88572,,,,,,,,,86.69088,,,93.19035,,,,,,,
2000-02-17,,,,44.26455,,,,,,,,,88.53305999999999,,,92.70763000000001,,,,,,,
2000-02-18,,,,43.53603,,,,,,,,,85.3385,,,90.71644,,,,,,,
2000-02-22,,,,42.807520000000004,,,,,,,,,85.60725,,,90.48849,,,,,,,
2000-02-23,,,,42.42869,,,,,,,,,90.37524,,,91.55448,,,,,,,
2000-02-24,,,,42.63268,,,,,,,,,92.32578000000001,,,89.71078,,,,,,,
2000-02-25,,,,43.15721,,,,,,,,,90.21486999999999,,,89.37557,,,,,,,
2000-02-28,,,,43.88572,,,,,,,,,90.15852,,,91.2662,,,,,,,
2000-02-29,,,,44.26455,,,,,,,,,92.54251,,,92.14447,,,,,,,
2000-03-01,,,,45.16791,,,,,,,,,93.30105999999999,,,92.8149,,,,,,,
2000-03-02,,,,44.26455,,,,,,,,,91.14246,,,92.87524,,,,,,,
2000-03-03,,,,44.61423,,,,,,,,,96.28323,,,94.61837,,,,,,,
2000-03-06,,,,42.98236,,,,,,,,,97.04177,,,93.69317,,,,,,,
2000-03-07,,,,43.53603,,,,,,,,,95.57669,,,91.86958,,,,,,,
2000-03-08,,,,44.26455,,,,,,,,,96.4436,,,91.76903,,,,,,,
2000-03-09,,,,43.88572,,,,,,,,,99.69451,,,94.45076,,,,,,,
2000-03-10,,,,43.53603,,,,,,,,,99.26105,,,93.94794,,,,,,,
2000-03-13,,,,41.35049,,,,,,,,,96.66033,,,92.91546,,,,,,,
2000-03-14,,,,42.07899999999999,,,,,,,,,93.08433000000001,,,91.60141999999999,,,,,,,
2000-03-15,,,,42.63268,,,,,,,,,89.18324,,,93.73339,,,,,,,
2000-03-16,,,,44.26455,,,,,,,,,94.27633,,,98.11133000000001,,,,,,,
2000-03-17,,,,43.710879999999996,,,,,,,,,96.0665,,,98.76384,,,,,,,
2000-03-20,,,,44.08971,,,,,,,,,93.35741,,,98.25974000000001,,,,,,,
2000-03-21,,,,43.7983,,,,,,,,,96.87706,,,100.2762,,,,,,,
2000-03-22,,,,43.53603,,,,,,,,,98.8276,,,100.8811,,,,,,,
2000-03-23,,,,43.53603,,,,,,,,,100.5614,,,102.6085,,,,,,,
2000-03-24,,,,43.53603,,,,,,,,,101.9138,,,103.2134,,,,,,,
2000-03-27,,,,44.08971,,,,,,,,,102.0785,,,102.1245,,,,,,,
2000-03-28,,,,45.16791,,,,,,,,,99.47778000000001,,,101.53299999999999,,,,,,,
2000-03-29,,,,46.62494,,,,,,,,,95.35996999999999,,,101.6406,,,,,,,
2000-03-30,,,,46.27525,,,,,,,,,92.97596999999999,,,99.94008000000001,,,,,,,
2000-03-31,,,,48.081959999999995,,,,,,,,,94.92651,,,101.07600000000001,,,,,,,
2000-04-03,,,,47.528290000000005,,,,,,,,,89.23959,,,101.6608,,,,,,,
2000-04-04,,,,46.27525,,,,,,,,,88.37268,,,97.964,,,,,,,
2000-04-05,,,,46.45009,,,,,,,,,86.79491,,,100.2762,,,,,,,
2000-04-06,,,,46.27525,,,,,,,,,88.85815,,,101.1365,,,,,,,
2000-04-07,,,,46.45009,,,,,,,,,92.42981999999999,,,101.7885,,,,,,,
2000-04-10,,,,46.27525,,,,,,,,,86.79491,,,101.3852,,,,,,,
2000-04-11,,,,45.89642,,,,,,,,,84.74033,,,101.0962,,,,,,,
2000-04-12,,,,46.27525,,,,,,,,,79.75561,,,98.32023000000001,,,,,,,
2000-04-13,,,,45.54673,,,,,,,,,76.28797,,,96.95579000000001,,,,,,,
2000-04-14,,,,44.08971,,,,,,,,,69.67345999999999,,,91.41066,,,,,,,
2000-04-17,,,,44.08971,,,,,,,,,77.69237,,,94.60331,,,,,,,
2000-04-18,,,,44.26455,,,,,,,,,79.75561,,,97.10365999999999,,,,,,,
2000-04-19,,,,43.88572,,,,,,,,,77.3196,,,96.20299999999999,,,,,,,
2000-04-20,,,,44.61423,,,,,,,,,75.63779,,,96.66005,,,,,,,
2000-04-24,,,,44.43939,,,,,,,,,73.47052,,,95.61152,,,,,,,
2000-04-25,,,,45.721579999999996,,,,,,,,,78.42924000000001,,,99.58385,,,,,,,
2000-04-26,,,,44.818220000000004,,,,,,,,,75.74181999999999,,,98.44794,,,,,,,
2000-04-27,,,,44.26455,,,,,,,,,79.10543,,,98.13203,,,,,,,
2000-04-28,,,,44.43939,,,,,,,,,82.13961,,,97.52039,,,,,,,
2000-05-01,,,,45.34275,,,,,,,,,82.89381999999999,,,98.8445,,,,,,,
2000-05-02,,,,44.818220000000004,,,,,,,,,78.12581999999999,,,96.87514,,,,,,,
2000-05-03,,,,44.26455,,,,,,,,,77.25891,,,94.60331,,,,,,,
2000-05-04,,,,44.818220000000004,,,,,,,,,77.42362,,,95.31577,,,,,,,
2000-05-05,,,,44.818220000000004,,,,,,,,,79.27014,,,96.47185999999999,,,,,,,
2000-05-08,,,,44.43939,,,,,,,,,76.17528,,,95.73923,,,,,,,
2000-05-09,,,,43.88572,,,,,,,,,74.55415,,,94.97971,,,,,,,
2000-05-10,,,,43.53603,,,,,,,,,69.13598,,,92.84232,,,,,,,
2000-05-11,,,,42.98236,,,,,,,,,73.35783,,,94.95954,,,,,,,
2000-05-12,,,,43.710879999999996,,,,,,,,,73.35783,,,95.98791999999999,,,,,,,
2000-05-15,,,,43.53603,,,,,,,,,76.55671,,,97.64809,,,,,,,
2000-05-16,,,,43.710879999999996,,,,,,,,,78.72398000000001,,,98.59581,,,,,,,
2000-05-17,,,,42.63268,,,,,,,,,77.10287,,,97.56744,,,,,,,
2000-05-18,,,,42.807520000000004,,,,,,,,,74.33743,,,96.37103,,,,,,,
2000-05-19,,,,42.25385,,,,,,,,,70.81778,,,94.85873000000001,,,,,,,
2000-05-22,,,,41.17565,,,,,,,,,70.7571,,,94.13953000000001,,,,,,,
2000-05-23,,,,41.17565,,,,,,,,,64.85345,,,92.75494,,,,,,,
2000-05-24,,,,41.90416,,,,,,,,,68.91925,,,94.26724,,,,,,,
2000-05-25,,,,41.52533,,,,,,,,,67.40216,,,92.64739,,,,,,,
2000-05-26,,,,41.90416,,,,,,,34.657790000000006,,67.40216,,,92.75494,,,,,,,
2000-05-30,,,,42.98236,,,,,,,35.9351,,74.17271,,,95.77955,,,,,,,
2000-05-31,,,,41.90416,,,,,,,36.530159999999995,,72.05745999999999,,,96.03497,,,,,,,
2000-06-01,,,,42.42869,,,,,,,36.88265,,75.74181999999999,,,97.66826,,,,,,,
2000-06-02,,,,43.710879999999996,,,,,,,38.80429,,81.16,,,99.36876,,,,,,,
2000-06-05,,,,43.710879999999996,,,,,,,38.660270000000004,,81.36806,,,98.89155,,,,,,,
2000-06-06,,,,43.88572,,,,,,,39.03929,,79.10543,,,98.44794,,,,,,,
2000-06-07,,,,44.08971,,,,,,,39.08856,,81.22069,,,99.12007,,,,,,,
2000-06-08,,,,43.710879999999996,,,,,,,38.9938,,80.83924,,,98.74368,,,,,,,
2000-06-09,,,,43.36119,,,,,,,39.679840000000006,,81.2727,,,98.52859000000001,,,,,,,
2000-06-12,,,,43.15721,,,,,,,38.4935,,78.67197,,,97.37924,,,,,,,
2000-06-13,,,,43.15721,,,,,,,38.9938,,81.70615,,,99.20073000000001,,,,,,,
2000-06-14,,,,42.63268,,,,,,,38.80429,,79.85964,,,99.36876,,,,,,,
2000-06-15,,,,41.90416,,,,,,,38.849779999999996,,81.2727,,,99.58385,,,,,,,
2000-06-16,,,,41.700179999999996,,,,,,,38.63752,,81.70615,,,98.76083,,,,,,,
2000-06-19,,,,42.98236,,,,,,,39.607820000000004,,84.95706,,,100.0274,,,,,,,
2000-06-20,,,,43.53603,,,,,,,39.86935,,84.62764,,,99.67036,,,,,,,
2000-06-21,,,,43.710879999999996,,,,,,,40.08168,,85.71127,,,99.62994,,,,,,,
2000-06-22,,,,44.08971,,,,,,,38.87191,,82.57306,,,98.11407,,,,,,,
2000-06-23,,,,43.36119,,,,,,,38.610240000000005,,79.32215,,,97.27190999999999,,,,,,,
2000-06-26,,,,43.36119,,,,,,,39.08428,,81.48943,,,98.51156,,,,,,,
2000-06-27,,,,43.88572,,,,,,,38.46992,,80.50981999999999,,,97.79741999999999,,,,,,,
2000-06-28,,,,44.43939,,,,,,,39.44077,,81.48943,,,98.0669,,,,,,,
2000-06-29,,,,47.17861,,,,,,,38.8264,,79.44351999999999,,,97.14390999999999,,,,,,,
2000-06-30,,,,44.26455,,,,,,,39.19047,,81.00395999999999,,,97.87826,,,,,,,
2000-07-03,,,,44.61423,,,,,,,39.74795,,82.57306,,,99.2257,,,,,,,
2000-07-05,,,,43.53603,,,,,,,39.30045,,79.37416999999999,,,97.44035,,,,,,,
2000-07-06,,,,43.88572,,,,,,,39.75933,,81.48943,,,98.19491,,,,,,,
2000-07-07,,,,44.08971,,,,,,,40.00962,,83.17123000000001,,,99.77141999999999,,,,,,,
2000-07-10,,,,44.26455,,,,,,,40.2713,,81.90555,,,99.60298,,,,,,,
2000-07-11,,,,44.26455,,,,,,,40.222,,82.35634,,,99.81858000000001,,,,,,,
2000-07-12,,,,43.88572,,,,,,,41.02978,,84.30688,,,100.4721,,,,,,,
2000-07-13,,,,42.98236,,,,,,,41.15872,,85.39052,,,100.91,,,,,,,
2000-07-14,,,,42.98236,,,,,,,41.19664,,87.22836,,,101.9004,,,,,,,
2000-07-17,,,,42.807520000000004,,,,,,,41.33696,,88.20796999999999,,,101.7319,,,,,,,
2000-07-18,,,,41.52533,,,,,,,40.62778,,86.25742,,,100.8898,,,,,,,
2000-07-19,,,,41.17565,,,,,,,39.91482,,84.30688,,,100.0881,,,,,,,
2000-07-20,,,,42.07899999999999,,,,,,,40.57848,,87.01163000000001,,,101.4827,,,,,,,
2000-07-21,,,,40.796820000000004,,,,,,,39.46352,,84.09015,,,99.50193,,,,,,,
2000-07-24,,,,40.0683,,,,,,,38.88329,,82.35634,,,98.92926,,,,,,,
2000-07-25,,,,40.621970000000005,,,,,,,38.96672,,83.00652,,,99.24591,,,,,,,
2000-07-26,,,,40.24315,,,,,,,38.894659999999995,,82.89381999999999,,,98.28249,,,,,,,
2000-07-27,,,,39.51463,,,,,,,37.82901,,79.64291,,,97.94563000000001,,,,,,,
2000-07-28,,,,38.43643,,,,,,12.55357,37.16534,,75.30837,,,95.72909,,,,,,,
2000-07-31,,,,39.33979,,,,,,12.64156,38.11343,,77.53631999999999,,,96.34217,,,,,,,
2000-08-01,,,,39.71862,,,,,,12.81753,37.86314,,76.5047,,,96.93505,,,,,,,
2000-08-02,,,,39.71862,,,,,,12.905510000000001,37.92382,,75.15233,,,97.41339,,,,,,,
2000-08-03,,,,39.51463,,,,,,12.82876,37.90106,,78.40324,,,98.08711,,,,,,,
2000-08-04,,,,39.71862,,,,,,12.905510000000001,38.09068,,78.12581999999999,,,98.61935,,,,,,,
2000-08-07,,,,39.89346,,,,,,13.057139999999999,38.78848,,79.97234,,,99.79836999999999,,,,,,,
2000-08-08,,,,39.71862,,,,,,13.10394,38.610240000000005,,81.59346,,,100.1757,,,,,,,
2000-08-09,,,,40.0683,,,,,,13.10394,38.32581,,79.42619,,,99.3335,,,,,,,
2000-08-10,,,,39.89346,,,,,,13.10394,38.11343,,77.85708000000001,,,98.84841999999999,,,,,,,
2000-08-11,,,,40.44713,,,,,,13.10394,38.7771,,78.94071,,,99.31329000000001,,,,,,,
2000-08-14,,,,40.24315,,,,,,13.10394,39.17909,,80.62252,,,100.5731,,,,,,,
2000-08-15,,,,40.621970000000005,,,,,,13.10394,38.610240000000005,,80.62252,,,100.4923,,,,,,,
2000-08-16,,,,40.0683,,,,,,13.128279999999998,38.79985,,81.43741999999999,,,100.1352,,,,,,,
2000-08-17,,,,40.0683,,,,,,13.128279999999998,39.15634,,83.00652,,,101.1862,,,,,,,
2000-08-18,,,,40.24315,,,,,,13.279910000000001,39.095659999999995,,82.57306,,,100.8494,,,,,,,
2000-08-21,,,,40.0683,,,,,,13.24434,39.23977,,82.78979,,,101.3951,,,,,,,
2000-08-22,,,,40.24315,,,,,,13.279910000000001,39.17909,,82.78979,,,101.2267,,,,,,,
2000-08-23,,,,40.97166,,,,,,13.29675,39.122209999999995,,84.14217,,,101.6241,,,,,,,
2000-08-24,,,,41.78877,,,,,,13.33794,39.70244,,85.44253,,,101.9408,,,,,,,
2000-08-25,,,,42.15005,,,,,,13.33794,39.8693,,84.98307,,,101.9004,,,,,,,
2000-08-28,,,,42.72209,,,,,,13.33794,39.93757,,85.39052,,,102.2372,,,,,,,
2000-08-29,,,,42.54145,,,,,,13.44839,40.31681,,85.82396999999999,,,102.2574,,,,,,,
2000-08-30,,,,41.57802,,,,,,13.44839,40.36611,,85.71127,,,101.2873,,,,,,,
2000-08-31,,,,41.969409999999996,,,,,,13.57194,40.7681,,88.09528,,,102.6347,,,,,,,
2000-09-01,,,,42.3307,,,,,,13.57194,41.10183,,88.96218,,,102.7425,,,,,,,
2000-09-05,,,,41.03609,,,,,,13.566320000000001,40.8174,,86.25742,,,101.9206,,,,,,,
2000-09-06,,,,41.03609,,,,,,13.48395,40.63916,,83.22324,,,100.7618,,,,,,,
2000-09-07,,,,41.39738,,,,,,13.67115,41.24215,,85.0611,,,101.6241,,,,,,,
2000-09-08,,,,41.21673,,,,,,13.70111,40.53297,,82.46037,,,100.9302,,,,,,,
2000-09-11,,,,40.6447,,,,,,13.742289999999999,40.57848,,80.4578,,,100.78200000000001,,,,,,,
2000-09-12,,,,40.283409999999996,,,,,,13.742289999999999,40.44954,,79.20945999999999,,,100.0476,,,,,,,
2000-09-13,,,,40.07266,,,,,,13.71234,40.65054,,81.05597,,,100.3037,,,,,,,
2000-09-14,,,,40.07266,,,,,,13.742289999999999,40.885670000000005,,80.62252,,,100.809,,,,,,,
2000-09-15,,,,39.71137,,,,,,13.70672,40.12719,,79.15744000000001,,,98.61066,,,,,,,
2000-09-18,,,,39.89202,,,,,,13.395970000000002,39.17909,,77.9091,,,97.70561,,,,,,,
2000-09-19,,,,40.6447,,,,,,13.34917,39.820009999999996,,80.78723000000001,,,98.5904,,,,,,,
2000-09-20,,,,40.825340000000004,,,,,,13.389729999999998,39.50257,,82.02691,,,97.8542,,,,,,,
2000-09-21,,,,40.46405,,,,,,13.389729999999998,38.76815,,76.07124,,,96.37504,,,,,,,
2000-09-22,,,,40.07266,,,,,,13.14972,39.26665,,80.5705,,,98.12437,,,,,,,
2000-09-25,,,,39.71137,,,,,,13.2191,39.31231,,78.42924000000001,,,97.42869,,,,,,,
2000-09-26,,,,39.89202,,,,,,13.1891,38.75293,,77.53631999999999,,,96.18593,,,,,,,
2000-09-27,,,,39.31998,,,,,,13.24347,38.577890000000004,,77.64035,,,96.69249,,,,,,,
2000-09-28,,,,39.89202,,,,,,13.2716,39.68142,,79.37416999999999,,,97.93525,,,,,,,
2000-09-29,,,,39.89202,,,,,,13.547229999999999,39.43407,,76.93816,,,97.00993000000001,,,,,,,
2000-10-02,,,,39.89202,,,,,,13.37098,38.79099,,75.20434,,,97.15176,,,,,,,
2000-10-03,,,,40.46405,,,,,,13.3016,38.2202,,72.82034,,,96.24671,,,,,,,
2000-10-04,,,,40.6447,,,,,,13.337229999999998,38.494170000000004,,74.22473000000001,,,97.05046,,,,,,,
2000-10-05,,,,40.46405,,,,,,13.265970000000001,38.10223,,74.44145999999999,,,97.38817,,,,,,,
2000-10-06,,,,39.89202,,,,,,13.04847,37.17374,,71.95343000000001,,,95.27411,,,,,,,
2000-10-09,,,,39.89202,,,,,,13.03159,37.09003,,71.62401,,,94.55816999999999,,,,,,,
2000-10-10,,,,39.89202,,,,,,12.93784,36.19959,,67.88763,,,92.99795999999999,,,,,,,
2000-10-11,,,,38.958690000000004,,,,,,12.80284,36.07782,,66.80399,,,92.21448000000001,,,,,,,
2000-10-12,,,,38.38666,,,,,,12.56283,34.98571,,65.12219,,,89.91807,,,,,,,
2000-10-13,,,,39.31998,,,,,,12.879710000000001,36.34039,,70.43634,,,92.91016,,,,,,,
2000-10-16,,,,38.958690000000004,,,,,,12.95472,36.62578,,71.08652,,,93.33567,,,,,,,
2000-10-17,,,,38.20601,,,,,,12.63408,35.6973,,67.83561,,,91.01224,,,,,,,
2000-10-18,,,,37.63398,,,,,,12.49345,35.4119,,67.61889000000001,,,90.67453,,,,,,,
2000-10-19,,,,38.5673,,,,,,12.733460000000001,36.50782,,73.73926,,,94.07186999999999,,,,,,,
2000-10-20,,,,38.20601,,,,,,12.733460000000001,36.97206,,74.8229,,,94.49739,,,,,,,
2000-10-23,,,,38.38666,,,,,,12.90222,37.34118,,74.71887,,,94.91615,,,,,,,
2000-10-24,,,,38.20601,,,,,,12.90222,36.79322,,71.51997,,,94.28125,,,,,,,
2000-10-25,,,,37.63398,,,,,,12.76159,35.97128,,67.50619,,,92.06589,,,,,,,
2000-10-26,,,,37.81462,,,,,,12.63408,36.53065,,69.24001,,,92.32255,,,,,,,
2000-10-27,,,,38.38666,,,,,,12.88534,36.55348,,69.10996999999999,,,94.07186999999999,,,,,,,
2000-10-30,,,,37.45333,,,,,,13.08972,36.72092,,66.55258,,,94.91615,,,,,,,
2000-10-31,,,,38.20601,,,,,,13.430979999999998,37.67223,,70.82645,,,96.54389,,,,,,,
2000-11-01,,,,38.02537,,,,,,13.50598,37.69506,,70.21961,,,96.22645,,,,,,,
2000-11-02,,,,38.77805,,,,,,13.693489999999999,38.528420000000004,,71.08652,,,96.37504,,,,,,,
2000-11-03,,,,39.31998,,,,,,13.68224,38.55125,,72.00544000000001,,,96.43583000000001,,,,,,,
2000-11-06,,,,39.53073,,,,,,13.652239999999999,38.25444,,71.46795999999999,,,97.11124000000001,,,,,,,
2000-11-07,,,,39.31998,,,,,,13.64661,38.577890000000004,,71.19055,,,97.09098,,,,,,,
2000-11-08,,,,38.958690000000004,,,,,,13.693489999999999,37.885329999999996,,65.62499,,,94.9364,,,,,,,
2000-11-09,,,,38.38666,,,,,,13.44785,37.481970000000004,,65.61633,,,94.57843000000001,,,,,,,
2000-11-10,,,,37.63398,,,,,,13.41223,36.53065,,62.20071,,,92.28203,,,,,,,
2000-11-13,,,,37.45333,,,,,,13.295979999999998,36.16154,,62.29606999999999,,,91.55933,,,,,,,
2000-11-14,,,,38.20601,,,,,,13.48911,37.029140000000005,,65.74636,,,93.97057,,,,,,,
2000-11-15,,,,37.63398,,,,,,13.577229999999998,37.5048,,67.07274,,,94.26099,,,,,,,
2000-11-16,,,,36.52002,,,,,,13.50036,36.412690000000005,,63.17165,,,92.78859,,,,,,,
2000-11-17,,,,36.8813,,,,,,13.470360000000001,36.64861,,63.13697,,,92.28203,,,,,,,
2000-11-20,,,,36.12862,,,,,,13.235970000000002,35.6973,,60.56225,,,90.97171999999999,,,,,,,
2000-11-21,,,,35.76733,,,,,,13.20222,35.4842,,60.46689,,,91.43776,,,,,,,
2000-11-22,,,,35.1953,,,,,,13.04284,34.745979999999996,,57.75346999999999,,,89.24265,,,,,,,
2000-11-24,,,,35.37594,,,,,,13.12535,35.723929999999996,,61.065059999999995,,,91.07303,,,,,,,
2000-11-27,,,,35.94798,,,,,,13.34285,35.81907,,60.30217,,,91.87677,,,,,,,
2000-11-28,,,,35.76733,,,,,,13.183470000000002,34.745979999999996,,56.739180000000005,,,90.2963,,,,,,,
2000-11-29,,,,35.55658,,,,,,12.93784,34.65084,,54.56324,,,90.12745,,,,,,,
2000-11-30,,,,35.37594,,,,,,12.879710000000001,33.91642,,54.597919999999995,,,89.34396,,,,,,,
2000-12-01,,,,36.52002,,,,,,13.02597,34.677479999999996,,55.48216,,,89.30344000000001,,,,,,,
2000-12-04,,,,35.94798,,,,,,12.98472,34.29695,,56.34907,,,90.05991,,,,,,,
2000-12-05,,,,35.94798,,,,,,13.265970000000001,35.95986,,61.281780000000005,,,93.01823,,,,,,,
2000-12-06,,,,35.94798,,,,,,13.2191,35.1265,,58.9498,,,91.5188,,,,,,,
2000-12-07,,,,35.55658,,,,,,13.23035,35.03137,,57.64943,,,90.27604000000001,,,,,,,
2000-12-08,,,,35.55658,,,,,,13.50036,35.50703,,58.9498,,,90.48541999999999,,,,,,,
2000-12-11,,,,36.70066,,,,,,13.734739999999999,37.12427,,64.47201,,,93.63286,,,,,,,
2000-12-12,,,,36.12862,,,,,,13.66536,36.31756,,62.122690000000006,,,93.2276,,,,,,,
2000-12-13,,,,35.76733,,,,,,13.43785,35.66261,,59.58265,,,91.94431999999999,,,,,,,
2000-12-14,,,,35.76733,,,,,,13.21889,35.100229999999996,,56.669830000000005,,,90.7826,,,,,,,
2000-12-15,,,,34.803909999999995,,,,,,13.20756,34.90895,,55.37814,,,88.7307,,,,,,,
2000-12-18,,,,35.01466,,,,,,13.47371,35.436890000000005,,55.48216,,,89.9163,,,,,,,
2000-12-19,,,,34.05123,,,,,,13.532229999999998,34.813309999999994,,51.26032,,,88.09385,,,,,,,
2000-12-20,,,,34.653059999999996,,,,,,13.107520000000001,33.71535,,48.31283,,,85.53294,,,,,,,
2000-12-21,,,,34.46301,,,,,,13.22455,33.9755,,48.59891,,,86.12914,,,,,,,
2000-12-22,,,,35.03317,,,,,,13.46616,35.387159999999994,,52.44798,,,88.71037,,,,,,,
2000-12-26,,,,34.843109999999996,,,,,,13.78517,35.58992,,52.777409999999996,,,89.65885,,,,,,,
2000-12-27,,,,35.2549,,,,,,14.157029999999999,36.53485,,53.36691,,,90.31602,,,,,,,
2000-12-28,,,,35.2549,,,,,,14.6931,37.7055,,53.26286999999999,,,90.59379,,,,,,,
2000-12-29,,,,35.03317,,,,,,14.53455,36.63049,,50.61013,,,88.87975,,,,,,,
2001-01-02,,,,34.843109999999996,,,,,,14.12682,35.35273,,46.32761,,,87.26732,,,,,,,
2001-01-03,,,,36.42689,,,,,,14.48736,36.8103,,54.129780000000004,,,91.46098,,,,,,,
2001-01-04,,,,34.653059999999996,,,,,,14.50434,36.34357,,53.150180000000006,,,90.46507,,,,,,,
2001-01-05,,,,34.46301,,,,,,14.181560000000001,35.21883,,49.09304,,,87.52476999999999,,,,,,,
2001-01-08,,,,34.653059999999996,,,,,,14.26839,35.34125,,49.63053,,,88.20226,,,,,,,
2001-01-09,,,,34.46301,,,,,,14.39298,35.28004,,49.63053,,,87.96513,,,,,,,
2001-01-10,,,,34.241279999999996,,,,,,14.476029999999998,36.41626,,52.17924,,,89.51659000000001,,,,,,,
2001-01-11,,,,33.25933,,,,,,14.79504,36.90594,,53.69633,,,89.59788,,,,,,,
2001-01-12,,,,33.25933,,,,,,14.94793,37.013059999999996,,54.381190000000004,,,89.4285,,,,,,,
2001-01-16,,,,33.86117,,,,,,15.165,37.75523,,53.73101,,,89.9976,,,,,,,
2001-01-17,,,,34.46301,,,,,,15.30091,37.732279999999996,,55.37814,,,90.40409,,,,,,,
2001-01-18,,,,35.44495,,,,,,15.278260000000001,37.87383,,57.70145,,,91.31193,,,,,,,
2001-01-19,,,,34.843109999999996,,,,,,15.05364,37.20434,,57.484719999999996,,,90.80381,,,,,,,
2001-01-22,,,,35.03317,,,,,,15.125370000000002,37.468309999999995,,57.53674,,,91.4,,,,,,,
2001-01-23,,,,35.03317,,,,,,15.32545,38.401759999999996,,58.7504,,,92.11813000000001,,,,,,,
2001-01-24,,,,34.653059999999996,,,,,,15.400960000000001,38.25639,,58.18691999999999,,,92.39591,,,,,,,
2001-01-25,,,,34.653059999999996,,,,,,15.39529,38.11484,,55.91562,,,92.15878000000001,,,,,,,
2001-01-26,,,,34.241279999999996,,,,,,15.31979,38.11484,,56.825869999999995,,,92.05717,,,,,,,
2001-01-29,,,,34.938140000000004,,,,,,15.544410000000001,38.88762,,58.08289,,,92.54496,,,,,,,
2001-01-30,,,,35.064840000000004,,,,,,15.60104,39.14011,,57.86616,,,93.35794,,,,,,,
2001-01-31,,,,34.843109999999996,,,,,,15.67655,38.6007,,55.74224,,,92.82951,,,,,,,
2001-02-01,,,,34.969809999999995,,,,,,15.763379999999998,38.883790000000005,,56.47911,,,93.44601,,,,,,,
2001-02-02,,,,34.494679999999995,,,,,,15.63124,38.015370000000004,,53.358230000000006,,,91.32548,,,,,,,
2001-02-05,,,,34.304629999999996,,,,,,15.61992,38.091879999999996,,53.314890000000005,,,91.99619,,,,,,,
2001-02-06,,,,34.27295,,,,,,15.693529999999999,38.69634,,53.40158,,,91.72519,,,,,,,
2001-02-07,,,,33.73447,,,,,,15.808679999999999,38.79198,,52.53467,,,91.25095,,,,,,,
2001-02-08,,,,33.67112,,,,,,15.580279999999998,38.21048,,50.96557,,,90.18729,,,,,,,
2001-02-09,,,,33.73447,,,,,,15.484010000000001,37.7208,,48.89366,,,89.32011,,,,,,,
2001-02-12,,,,33.67112,,,,,,15.94081,38.56244,,49.48315,,,90.34312,,,,,,,
2001-02-13,,,,33.8295,,,,,,15.82755,38.199009999999994,,47.89671,,,89.60465,,,,,,,
